,Diagnosis,Vs_Norm_Diagnosis,Region_Column,ROI_Name,Diagnosis_Mean,Diagnosis_Std,Norm_Mean,Norm_Std,Mean_Difference,Cliffs_Delta,Cliffs_Delta_CI_Low,Cliffs_Delta_CI_High,Significant_Bootstrap_p05_uncorrected,Cohens_d,P_Value_Uncorrected,Abs_Cliffs_Delta,Abs_Cohens_d
2574,CTT-low_PANSS_Total,HC,region_78_z_score,[N] Right Basal Forebrain (Vgm),0.8304752312043236,1.2588515721531677,1.0030190185670507,1.652932838073933,-0.17254378736272702,-0.09718494046389979,-0.2554890219560878,0.050932617523573545,False,-0.10670464836729454,0.52125,0.09718494046389979,0.10670464836729454
2575,CTT-low_PANSS_Total,HC,region_79_z_score,[N] Right CO central operculum (Vgm),1.3215957012213617,2.1478938641395704,0.9020920978654826,1.2324828758948445,0.4195036033558791,-0.01417853947277858,-0.18253148874664465,0.15444972124716086,False,0.30962587736815483,0.87375,0.01417853947277858,0.30962587736815483
2576,CTT-low_PANSS_Total,HC,region_80_z_score,[N] Right Calc calcarine cortex (Vgm),1.6691690844855664,2.1096330097103135,0.9877413010383134,1.5401777834566814,0.6814277834472531,0.21790900956707276,0.06366577190446693,0.36953678849198157,True,0.42384113249244193,0.50875,0.21790900956707276,0.42384113249244193
2577,CTT-low_PANSS_Total,HC,region_81_z_score,[N] Right Caudate (Vgm),0.7277331555115414,1.2166437247502877,1.0051564356873097,1.433660834034468,-0.27742328017576834,-0.15720283570789456,-0.3081423360176199,-0.00708926973638929,True,-0.19633853299718126,0.52375,0.15720283570789456,0.19633853299718126
2578,CTT-low_PANSS_Total,HC,region_82_z_score,[N] Right Cerebellum Exterior (Vgm),0.923301108646444,1.0100722397607529,0.9690868885139879,1.4842828779402122,-0.04578577986754395,0.061050313166769905,-0.08562185972881822,0.20228508500240897,False,-0.03173109349586547,0.53625,0.061050313166769905,0.03173109349586547
2579,CTT-low_PANSS_Total,HC,region_83_z_score,[N] Right Cerebellum White Matter (Vgm),1.5300637899733,2.7741044613522043,0.9501759617580889,1.3975762311510056,0.5798878282152111,0.0876866955743685,-0.054649322045564046,0.2507398995113222,False,0.3637920158491726,0.53625,0.0876866955743685,0.3637920158491726
2580,CTT-low_PANSS_Total,HC,region_84_z_score,[N] Right Cerebral White Matter (Vgm),1.2077748873134284,1.3380831530303428,0.9039109229616054,1.2323854138543315,0.30386396435182306,0.13738041159061187,-0.022506710716498037,0.31062013903228025,False,0.2443393414054226,0.51875,0.13738041159061187,0.2443393414054226
2581,CTT-low_PANSS_Total,HC,region_85_z_score,[N] Right Cun cuneus (Vgm),0.8766329846884654,1.2037340241664702,1.0229407285597676,1.4593081539037818,-0.1463077438713022,-0.0867231055131117,-0.24082868745268085,0.06999793516415445,False,-0.10193913437421612,0.52625,0.0867231055131117,0.10193913437421612
2582,CTT-low_PANSS_Total,HC,region_86_z_score,[N] Right Ent entorhinal area (Vgm),1.0092562018202726,1.2741067521969647,1.042685872776296,1.6030486935684833,-0.03342967095602334,0.05065730607750017,-0.09167871154243237,0.20786014178539472,False,-0.021258251885638218,0.59,0.05065730607750017,0.021258251885638218
2583,CTT-low_PANSS_Total,HC,region_87_z_score,[N] Right FO frontal operculum (Vgm),1.5319802331203187,3.0274523712989323,0.8767300184137751,1.250243018384314,0.6552502147065437,0.015555096703145433,-0.14557092711129466,0.1895519306215156,False,0.4282510074709895,0.8525,0.015555096703145433,0.4282510074709895
2584,CTT-low_PANSS_Total,HC,region_88_z_score,[N] Right FRP frontal pole (Vgm),0.913890732611901,1.0404970866236427,0.818713504263461,1.1653387898328706,0.09517722834844,0.12182531488746645,-0.03592814371257485,0.2688416270906463,False,0.08253428226745183,0.52875,0.12182531488746645,0.08253428226745183
2585,CTT-low_PANSS_Total,HC,region_89_z_score,[N] Right FuG fusiform gyrus (Vgm),0.9559462067596596,1.335422096239749,0.9723880936584841,1.2505310400367844,-0.01644188689882453,-0.05726478078326106,-0.20903021543120656,0.1026911693853672,False,-0.013054492655716446,0.58875,0.05726478078326106,0.013054492655716446
2586,CTT-low_PANSS_Total,HC,region_90_z_score,[N] Right GRe gyrus rectus (Vgm),1.8582252722291752,2.0885008992923217,0.9053279817953269,1.2757707649843937,0.9528972904338483,0.3690549934613532,0.21116387913827517,0.511253355358249,True,0.6899625761464946,0.47625,0.3690549934613532,0.6899625761464946
2587,CTT-low_PANSS_Total,HC,region_91_z_score,[N] Right Hippocampus (Vgm),1.3139699582691784,1.625156822579363,1.0579578274063888,1.564635802070621,0.2560121308627896,0.08892559708169867,-0.06779544359556748,0.258930415032005,False,0.1629678674293513,0.5,0.08892559708169867,0.1629678674293513
2588,CTT-low_PANSS_Total,HC,region_92_z_score,[N] Right IOG inferior occipital gyrus (Vgm),1.056490461610645,1.315168811283704,0.8989193604228013,1.2306190409243583,0.15757110118784368,0.069103172964416,-0.09119691651180398,0.23580425356184184,False,0.12712100863220493,0.54,0.069103172964416,0.12712100863220493
2589,CTT-low_PANSS_Total,HC,region_93_z_score,[N] Right ITG inferior temporal gyrus (Vgm),1.5825430225448063,1.8023242424182648,0.8863203643319073,1.2917586936822907,0.696222658212899,0.24117282676027255,0.06896551724137931,0.4054649322045564,True,0.5146203160778432,0.5125,0.24117282676027255,0.5146203160778432
2590,CTT-low_PANSS_Total,HC,region_94_z_score,[N] Right Inf Lat Vent (Vgm),1.0507279626450061,1.3795207393287805,1.0973538607422373,1.6680394381795918,-0.046625898097231167,0.020097735563356048,-0.14894349232569343,0.17255144882648496,False,-0.028415767361151086,0.82875,0.020097735563356048,0.028415767361151086
2591,CTT-low_PANSS_Total,HC,region_95_z_score,[N] Right LOrG lateral orbital gyrus (Vgm),0.813761908142636,1.3636826753596638,0.9383271754107142,1.2521087794670633,-0.12456526726807815,-0.10152109573955537,-0.24427008052859797,0.06662536994975567,False,-0.09855010654917305,0.50875,0.10152109573955537,0.09855010654917305
2592,CTT-low_PANSS_Total,HC,region_96_z_score,[N] Right Lateral Ventricle (Vgm),1.4818739198005897,2.458969174748541,0.9152774943959362,1.534834608961131,0.5665964254046535,0.14625920572647808,-0.02512216945419506,0.31199669626264714,False,0.3427056266017878,0.5,0.14625920572647808,0.3427056266017878
2593,CTT-low_PANSS_Total,HC,region_97_z_score,[N] Right LiG lingual gyrus (Vgm),1.5713101127182187,1.6672155331828604,1.0939256515769538,1.5094042478592322,0.477384461141265,0.21667010805974257,0.06270218184321014,0.3724963865372703,True,0.3127716836792293,0.50375,0.21667010805974257,0.3127716836792293
2594,CTT-low_PANSS_Total,HC,region_98_z_score,[N] Right MCgG middle cingulate gyrus (Vgm),0.6529227792493725,0.9049556583152096,0.9210781320255269,1.791030951634754,-0.26815535277615443,-0.04535756074058779,-0.20090852777204213,0.11280886502856356,False,-0.15577448831887578,0.6275,0.04535756074058779,0.15577448831887578
2595,CTT-low_PANSS_Total,HC,region_99_z_score,[N] Right MFC medial frontal cortex (Vgm),0.8257723124588137,1.1613017727826689,0.9597367246910947,1.3168745616667088,-0.13396441223228106,-0.00013765572303668525,-0.15637690136967444,0.14515795994218458,False,-0.10290639703864522,1.0,0.00013765572303668525,0.10290639703864522
2596,CTT-low_PANSS_Total,HC,region_100_z_score,[N] Right MFG middle frontal gyrus (Vgm),1.4694836995992433,2.0757146621219507,1.0635173619864624,1.3958411780278932,0.4059663376127809,0.06256452612017345,-0.10337944800055063,0.22396586138068691,False,0.27433270039307706,0.56,0.06256452612017345,0.27433270039307706
2597,CTT-low_PANSS_Total,HC,region_101_z_score,[N] Right MOG middle occipital gyrus (Vgm),1.1752696653829902,1.499486392225309,0.9042328769216315,1.4362801980836306,0.2710367884613587,0.14639686144951478,-0.013421432996076812,0.30476977080322115,False,0.18784488726578571,0.5075,0.14639686144951478,0.18784488726578571
2598,CTT-low_PANSS_Total,HC,region_102_z_score,[N] Right MOrG medial orbital gyrus (Vgm),1.5650956145026218,1.6886154414107988,0.8837871456882862,1.3107768092673981,0.6813084688143356,0.22417234496524194,0.04824833092435818,0.39459013008465826,True,0.5030731736067504,0.50875,0.22417234496524194,0.5030731736067504
2599,CTT-low_PANSS_Total,HC,region_103_z_score,[N] Right MPoG postcentral gyrus medial segment (Vgm),1.1387803841148925,1.5002190213538238,1.0843147574167917,1.6143101060827063,0.05446562669810073,0.031247849129327553,-0.1317365269461078,0.19492050381994633,False,0.03397714541194393,0.73,0.031247849129327553,0.03397714541194393
2600,CTT-low_PANSS_Total,HC,region_104_z_score,[N] Right MPrG precentral gyrus medial segment (Vgm),1.134103225375511,1.1890247684989919,0.9906486036360083,1.3716930316333946,0.14345462173950274,0.14130359969715742,-0.004749122444765641,0.2883887397618556,False,0.10593842148447258,0.48,0.14130359969715742,0.10593842148447258
2601,CTT-low_PANSS_Total,HC,region_105_z_score,[N] Right MSFG superior frontal gyrus medial segment (Vgm),1.2521793263676888,1.6643826710664535,0.9583332161373544,1.318262703631273,0.29384611023033436,0.07571064767017689,-0.08211163879138275,0.23607956500791522,False,0.21642276068879676,0.53,0.07571064767017689,0.21642276068879676
2602,CTT-low_PANSS_Total,HC,region_106_z_score,[N] Right MTG middle temporal gyrus (Vgm),1.7805180133890288,2.9682161474053257,0.9046001096218254,1.238843286797172,0.8759179037672035,0.170348957257898,0.030766054098699154,0.32803358799642096,True,0.580183585630862,0.52375,0.170348957257898,0.580183585630862
2603,CTT-low_PANSS_Total,HC,region_107_z_score,[N] Right OCP occipital pole (Vgm),2.171683499301953,3.0557523382467013,0.8615814080614365,1.2323106742879497,1.3101020912405166,0.2268566315644573,0.05533760066074747,0.3978250395760204,True,0.8603574607159086,0.5075,0.2268566315644573,0.8603574607159086
2604,CTT-low_PANSS_Total,HC,region_108_z_score,[N] Right OFuG occipital fusiform gyrus (Vgm),1.7187477594063751,2.6281117572692057,0.9728222337824366,1.2981756729554672,0.7459255256239385,0.12430311790212678,-0.04480693784844105,0.29864409112808865,False,0.5006754741509594,0.5125,0.12430311790212678,0.5006754741509594
2605,CTT-low_PANSS_Total,HC,region_109_z_score,[N] Right OpIFG opercular part of the inferior frontal gyrus (Vgm),1.079261053632632,1.5906850538146933,0.9282184305390003,1.2673003304796326,0.1510426230936316,0.03283088994424943,-0.11583729093537064,0.195058159542983,False,0.11582294114816709,0.71125,0.03283088994424943,0.11582294114816709
2606,CTT-low_PANSS_Total,HC,region_110_z_score,[N] Right OrIFG orbital part of the inferior frontal gyrus (Vgm),0.8977016647644048,1.3045991598889042,1.002923818997234,1.3727098530905568,-0.10522215423282921,-0.07068621377933787,-0.2325005162089614,0.09498244889531282,False,-0.07703527044435614,0.5375,0.07068621377933787,0.07703527044435614
2607,CTT-low_PANSS_Total,HC,region_111_z_score,[N] Right PCgG posterior cingulate gyrus (Vgm),0.9420942534424367,1.2694103734513846,0.9823259238552015,1.3505369006060093,-0.040231670412764764,-0.009498244889531281,-0.16319085965999036,0.14619037786495973,False,-0.029968615333715025,0.91,0.009498244889531281,0.029968615333715025
2608,CTT-low_PANSS_Total,HC,region_112_z_score,[N] Right PCu precuneus (Vgm),0.892781149262812,1.2205770786402959,0.99658677635891,1.3113237152496375,-0.10380562709609797,-0.055750567829857524,-0.2119898134764953,0.10530662812306421,False,-0.0797077613395434,0.58125,0.055750567829857524,0.0797077613395434
2609,CTT-low_PANSS_Total,HC,region_113_z_score,[N] Right PHG parahippocampal gyrus (Vgm),1.5959955975556293,2.2438554736898144,1.009510342068501,1.4025492665543755,0.5864852554871283,0.10193406290866543,-0.07571064767017689,0.27001170073645814,False,0.38831750548498295,0.49875,0.10193406290866543,0.38831750548498295
2610,CTT-low_PANSS_Total,HC,region_114_z_score,[N] Right PIns posterior insula (Vgm),1.3696424219371748,1.5914865273112677,0.9807886826885807,1.4025695738714272,0.3888537392485941,0.17124371945763645,0.003992015968063872,0.3276206208273109,True,0.27325286342928046,0.52375,0.17124371945763645,0.27325286342928046
2611,CTT-low_PANSS_Total,HC,region_115_z_score,[N] Right PO parietal operculum (Vgm),1.095374050769195,1.7767346737088878,0.966646866553118,1.4470913905559273,0.12872718421607687,0.06841489434923256,-0.08293757312960286,0.21247160850712368,False,0.08673218072882753,0.51625,0.06841489434923256,0.08673218072882753
2612,CTT-low_PANSS_Total,HC,region_116_z_score,[N] Right POrG posterior orbital gyrus (Vgm),1.0513376403930415,1.2646837053607747,1.024111652487468,1.501347972643522,0.0272259879055734,0.04453162640236768,-0.11583729093537064,0.1978112740037167,False,0.018409996866488913,0.675,0.04453162640236768,0.018409996866488913
2613,CTT-low_PANSS_Total,HC,region_117_z_score,[N] Right PP planum polare (Vgm),1.3928422650841672,2.361230954212775,0.9749325657749672,1.330364427231469,0.41790969930919997,0.00447381099869227,-0.15651455709271114,0.16594397412072406,False,0.2843972520221586,0.96625,0.00447381099869227,0.2843972520221586
2614,CTT-low_PANSS_Total,HC,region_118_z_score,[N] Right PT planum temporale (Vgm),1.0385883701143057,1.1903385396757282,0.9364140601659343,1.3604105413785121,0.1021743099483714,0.09422534241861105,-0.06339046045839355,0.263954848922844,False,0.07602282023050444,0.48875,0.09422534241861105,0.07602282023050444
2615,CTT-low_PANSS_Total,HC,region_119_z_score,[N] Right Pallidum (Vgm),0.9083007671260677,1.0709054528005872,0.8913480803860604,1.2606721083288859,0.016952686740007272,0.06531764058090715,-0.08431413035996972,0.21130153486131187,False,0.013643086975738156,0.58125,0.06531764058090715,0.013643086975738156
2616,CTT-low_PANSS_Total,HC,region_120_z_score,[N] Right PoG postcentral gyrus (Vgm),1.1695515734708204,1.8905622880448767,1.1030883893727002,1.6855409374276054,0.06646318409812024,-0.03241792277513938,-0.18266914446968133,0.1311170761924427,False,0.03892078899688585,0.73875,0.03241792277513938,0.03892078899688585
2617,CTT-low_PANSS_Total,HC,region_121_z_score,[N] Right PrG precentral gyrus (Vgm),0.8263127135873718,1.0853341889488362,0.9761150652491463,1.418699298386558,-0.14980235166177447,-0.025535136623305112,-0.18466515245371326,0.1227200770872049,False,-0.10790605315950956,0.775,0.025535136623305112,0.10790605315950956
2618,CTT-low_PANSS_Total,HC,region_122_z_score,[N] Right Putamen (Vgm),1.257193569083,2.0161697231301106,0.8404404423006797,1.2285390814748458,0.41675312678232035,0.214742927937229,0.06958496799504439,0.36031385504852365,True,0.31317686828349334,0.495,0.214742927937229,0.31317686828349334
2619,CTT-low_PANSS_Total,HC,region_123_z_score,[N] Right SCA subcallosal area (Vgm),1.630500339317814,2.079302433002324,0.8401990117305523,1.1686753222632076,0.7903013275872616,0.21254043636864203,0.056576502168077636,0.375455984582559,True,0.6118329960059696,0.52375,0.21254043636864203,0.6118329960059696
2620,CTT-low_PANSS_Total,HC,region_124_z_score,[N] Right SFG superior frontal gyrus (Vgm),0.9381942411605758,1.2316104806051047,0.9171862383703819,1.1995711237382822,0.02100800279019388,-0.0043361552756555856,-0.16222726959873357,0.14804873012595499,False,0.017464622416137613,0.9425,0.0043361552756555856,0.017464622416137613
2621,CTT-low_PANSS_Total,HC,region_125_z_score,[N] Right SMC supplementary motor cortex (Vgm),0.9310936549782909,1.211894360054591,0.9392534297210289,1.526035090632476,-0.00815977474273799,-0.015142129534035377,-0.1782641613325074,0.13510909216050657,False,-0.005451046659391314,0.8625,0.015142129534035377,0.005451046659391314
2622,CTT-low_PANSS_Total,HC,region_126_z_score,[N] Right SMG supramarginal gyrus (Vgm),1.5693615196829827,2.0361615739701646,0.9672654522912998,1.3770688877552215,0.6020960673916829,0.22231399270424668,0.07240691031729644,0.3643058710165875,True,0.4128856165249204,0.49,0.22231399270424668,0.4128856165249204
2623,CTT-low_PANSS_Total,HC,region_127_z_score,[N] Right SOG superior occipital gyrus (Vgm),0.8515018941349013,1.1455095101022672,0.9081155303573424,1.3132495448627157,-0.05661363622244109,-0.00020648358455502787,-0.15878587652281645,0.14508913208066626,False,-0.043646962604850924,1.0,0.00020648358455502787,0.043646962604850924
2624,CTT-low_PANSS_Total,HC,region_128_z_score,[N] Right SPL superior parietal lobule (Vgm),1.0358690637507397,1.1353961542226056,0.946453433908746,1.3075653330778767,0.0894156298419937,0.0876866955743685,-0.07295753320944318,0.25239176818776243,False,0.06926066448500803,0.49375,0.0876866955743685,0.06926066448500803
2625,CTT-low_PANSS_Total,HC,region_129_z_score,[N] Right STG superior temporal gyrus (Vgm),1.0360906372568046,1.1921946205745166,0.9481286972490415,1.3924266871371693,0.08796194000776314,0.09078394934269392,-0.07061738591781953,0.24874389152729023,False,0.06405254825939934,0.5,0.09078394934269392,0.06405254825939934
2626,CTT-low_PANSS_Total,HC,region_130_z_score,[N] Right TMP temporal pole (Vgm),1.2177226558558927,1.6923775226097841,0.907917617675348,1.3133846230812438,0.3098050381805447,0.09952508775552343,-0.05113910110812857,0.2576915135246748,False,0.22829491055170195,0.515,0.09952508775552343,0.22829491055170195
2627,CTT-low_PANSS_Total,HC,region_131_z_score,[N] Right TTG transverse temporal gyrus (Vgm),1.4489391405638263,3.4311163600706345,1.0028088667161443,1.6020136773726374,0.446130273847682,-0.05182737972331199,-0.22258930415032005,0.11631908596599903,False,0.23817607996214984,0.6225,0.05182737972331199,0.23817607996214984
2628,CTT-low_PANSS_Total,HC,region_132_z_score,[N] Right Thalamus Proper (Vgm),0.5581392695507678,0.6421087614313477,1.048585355333179,1.3783631106760152,-0.4904460857824112,-0.24523367058985476,-0.39149287631633284,-0.08720490054374011,True,-0.37099105791114645,0.49625,0.24523367058985476,0.37099105791114645
2629,CTT-low_PANSS_Total,HC,region_133_z_score,[N] Right TrIFG triangular part of the inferior frontal gyrus (Vgm),1.5741617568323425,2.3644291946882037,0.9697520525225809,1.4473953168691145,0.6044097043097616,0.1274003716704522,-0.03400096359006126,0.2865992153623787,False,0.3859330492670643,0.5375,0.1274003716704522,0.3859330492670643
2630,CTT-low_PANSS_Total,HC,region_134_z_score,[N] Right Ventral DC (Vgm),0.6215067147933944,0.8535376586772095,0.9209906272524648,1.2513740530877724,-0.29948391245907047,-0.1417853947277858,-0.2935508293757313,0.007571064767017689,False,-0.24615417614705187,0.5275,0.1417853947277858,0.24615417614705187
2631,CTT-low_PANSS_Total,HC,region_135_z_score,[N] Right vessel (Vgm),1.9969917179795938e-07,3.746657545673778e-07,2.2338149315586557e-07,5.560515337734995e-07,-2.3682321357906188e-08,-0.10090164498589028,-0.259343382201115,0.051483240415720284,False,-0.04383230128541845,0.51625,0.10090164498589028,0.04383230128541845
2632,CTT-low_PANSS_Total,HC,region_136_z_score,[L] bBst (Vgm),0.38529553582734677,0.6053263791928011,1.0044964425143204,1.3712430966675049,-0.6192009066869736,-0.2709064629361966,-0.4031936127744511,-0.13744923945213022,True,-0.47139883422476225,0.49125,0.2709064629361966,0.47139883422476225
2633,CTT-low_PANSS_Total,HC,region_137_z_score,[L] bCBeL (Vgm),0.9789594680400913,1.111581373679187,0.9508554759602902,1.4363866633556206,0.028103992079801077,0.08452061394452474,-0.06517998485787047,0.2513593502649873,False,0.019980127645900635,0.52875,0.08452061394452474,0.019980127645900635
2634,CTT-low_PANSS_Total,HC,region_138_z_score,[L] lAngG (Vgm),1.29157414440028,2.1778206387633956,0.9364916184603411,1.394039672592063,0.35508252593993883,0.029802464037442356,-0.12506022437882855,0.20510702732466102,False,0.23778958030209538,0.7225,0.029802464037442356,0.23778958030209538
2635,CTT-low_PANSS_Total,HC,region_139_z_score,[L] lCau (Vgm),0.5947928840323734,0.7427647323136325,0.9803464906858816,1.8652717395304026,-0.38555360665350824,-0.1409594603895657,-0.2952715259136899,0.004955606029320669,False,-0.2162195555496272,0.5075,0.1409594603895657,0.2162195555496272
2636,CTT-low_PANSS_Total,HC,region_140_z_score,[L] lCinG (Vgm),0.6665306241533855,0.9616607697583672,1.0543546250982392,1.4952966188504062,-0.3878240009448537,-0.1872806111914103,-0.33594879207103034,-0.02856356253011219,True,-0.2675131912189656,0.50375,0.1872806111914103,0.2675131912189656
2637,CTT-low_PANSS_Total,HC,region_141_z_score,[L] lCun (Vgm),1.1259529265528363,1.402595067987947,0.893510280712374,1.2858206216446058,0.23244264584046226,0.11535549590474224,-0.04122788904948723,0.2737284052584486,False,0.1790426221777041,0.5275,0.11535549590474224,0.1790426221777041
2638,CTT-low_PANSS_Total,HC,region_142_z_score,[L] lFusG (Vgm),1.0702590747094214,1.588035262718619,1.0896667344721593,1.5214776438505566,-0.01940765976273795,-0.07571064767017689,-0.2508775552343589,0.09133457223484066,False,-0.012697842172885039,0.54875,0.07571064767017689,0.012697842172885039
2639,CTT-low_PANSS_Total,HC,region_143_z_score,[L] lHip (Vgm),1.4861974565386944,2.0317712473365437,1.000084358682891,1.406398964869678,0.4861130978558035,0.09601486681808796,-0.07997797508431413,0.2701493564594948,False,0.32788720611681643,0.50875,0.09601486681808796,0.32788720611681643
2640,CTT-low_PANSS_Total,HC,region_144_z_score,[L] lInfFroG (Vgm),1.1315613190787486,1.7273963619791457,0.9341039948079646,1.3514241924512713,0.197457324270784,0.045839355771216186,-0.11955399545736115,0.2037992979558125,False,0.1415908925677366,0.645,0.045839355771216186,0.1415908925677366
2641,CTT-low_PANSS_Total,HC,region_145_z_score,[L] lInfOccG (Vgm),1.143737342789446,1.2413282540364476,1.0548404503692987,1.4800013604003488,0.0888968924201472,0.12815747814715397,-0.012664326519375043,0.264161332507399,False,0.060998019381156295,0.5175,0.12815747814715397,0.060998019381156295
2642,CTT-low_PANSS_Total,HC,region_146_z_score,[L] lInfTemG (Vgm),0.9952983655821697,1.128286120787997,0.996338466665027,1.3546522088968518,-0.0010401010828573476,0.018514694748434167,-0.14990708238695025,0.18693647188381857,False,-0.0007801223870933726,0.84,0.018514694748434167,0.0007801223870933726
2643,CTT-low_PANSS_Total,HC,region_147_z_score,[L] lIns (Vgm),0.9557993955202759,0.8247074466464108,0.968561460919906,1.3607176136116836,-0.012762065399630096,0.1779200220249157,0.055957051414412554,0.3033932135728543,True,-0.009698118085934102,0.4875,0.1779200220249157,0.009698118085934102
2644,CTT-low_PANSS_Total,HC,region_148_z_score,[L] lLatOrbG (Vgm),0.7099145624675094,0.8432453617772112,0.9712851588223232,1.230089275810886,-0.26137059635481386,-0.08975153141991879,-0.24007158097597908,0.06552412416546217,False,-0.21848948446467562,0.5175,0.08975153141991879,0.21848948446467562
2645,CTT-low_PANSS_Total,HC,region_149_z_score,[L] lLinG (Vgm),1.6429534110102921,1.7961370507786634,1.0326852438619059,1.3113820087315866,0.6102681671483863,0.1722761373804116,0.008190515520682772,0.35040264298988233,True,0.4458103652556086,0.505,0.1722761373804116,0.4458103652556086
2646,CTT-low_PANSS_Total,HC,region_150_z_score,[L] lMidFroG (Vgm),0.7749130573762305,1.2277505149560244,1.0003829080154796,1.4291141619608658,-0.22546985063924907,-0.06807075504164085,-0.21914791107440293,0.08204281092986442,False,-0.1599270410757856,0.55,0.06807075504164085,0.1599270410757856
2647,CTT-low_PANSS_Total,HC,region_151_z_score,[L] lMidOccG (Vgm),0.8913760654621101,1.0893824666723357,1.0077177617118933,1.3856198662725523,-0.11634169624978319,-0.07770665565420883,-0.25872393144744993,0.07295753320944318,False,-0.08565397439108112,0.54875,0.07770665565420883,0.08565397439108112
2648,CTT-low_PANSS_Total,HC,region_152_z_score,[L] lMidOrbG (Vgm),0.9077247681584462,1.2406569298027206,0.9674777359606941,1.3211691144456448,-0.059752967802247925,0.00041296716911005574,-0.15782228646155963,0.17475394039507192,False,-0.04550330218082932,0.995,0.00041296716911005574,0.04550330218082932
2649,CTT-low_PANSS_Total,HC,region_153_z_score,[L] lMidTemG (Vgm),1.9686045557983785,2.8969512117219565,0.8920592640608642,1.1934440558270973,1.0765452917375142,0.05871016587514626,-0.11859040539610434,0.2422052446830477,False,0.7363632580171885,0.61625,0.05871016587514626,0.7363632580171885
2650,CTT-low_PANSS_Total,HC,region_154_z_score,[L] lPCu (Vgm),0.9136166327395344,1.306948226314471,0.9318077668357843,1.2957814347349235,-0.01819113409624984,0.0033725652143987888,-0.1325624612843279,0.16277789249088032,False,-0.014026318950882799,0.97875,0.0033725652143987888,0.014026318950882799
2651,CTT-low_PANSS_Total,HC,region_155_z_score,[L] lParHipG (Vgm),1.3667209230400112,1.5399875347278706,1.0291030277191204,1.3801513414959554,0.3376178953208908,0.0936747195264643,-0.08479592539059812,0.26911693853671964,False,0.24161332239680935,0.53375,0.0936747195264643,0.24161332239680935
2652,CTT-low_PANSS_Total,HC,region_156_z_score,[L] lPoCG (Vgm),1.0959906416568945,2.11789922801409,1.0314312322568102,1.4305991003123135,0.06455940940008431,-0.10048867781678024,-0.25459425975634936,0.04404983137173928,False,0.04260447624009062,0.52125,0.10048867781678024,0.04260447624009062
2653,CTT-low_PANSS_Total,HC,region_157_z_score,[L] lPrcG (Vgm),1.3445150922426305,1.6325946273571794,1.0117969208221864,1.7062308896551426,0.33271817142044413,0.1558262784775277,0.010186523504714709,0.31172138481657374,True,0.19584997889135017,0.49875,0.1558262784775277,0.19584997889135017
2654,CTT-low_PANSS_Total,HC,region_158_z_score,[L] lPut (Vgm),0.7936635988152161,1.184341428694671,0.9428540370206425,1.493421363774718,-0.14919043820542643,0.032555578498176065,-0.09869915341730333,0.17379035033381512,False,-0.10185103631673033,0.645,0.032555578498176065,0.10185103631673033
2655,CTT-low_PANSS_Total,HC,region_159_z_score,[L] lRecG (Vgm),2.287808356000278,2.4264323825095224,0.8952317014796103,1.246535472395542,1.392576654520668,0.35983206001789525,0.20187211783329892,0.5177231743409733,True,0.9853564572868504,0.51875,0.35983206001789525,0.9853564572868504
2656,CTT-low_PANSS_Total,HC,region_160_z_score,[L] lSupFroG (Vgm),1.1869955356560573,1.8350039879616336,1.062868590649793,1.3967045816620343,0.12412694500626431,0.006607474705760892,-0.13380136279165805,0.16601280198224241,False,0.08574283982186268,0.92125,0.006607474705760892,0.08574283982186268
2657,CTT-low_PANSS_Total,HC,region_161_z_score,[L] lSupMarG (Vgm),2.043618453942896,3.353442127812932,1.0672152464748825,1.5122184053131558,0.9764032074680136,0.1204487576570996,-0.04322389703351917,0.28494734668593846,False,0.5455200164613493,0.52125,0.1204487576570996,0.5455200164613493
2658,CTT-low_PANSS_Total,HC,region_162_z_score,[L] lSupOccG (Vgm),1.0204743028079533,1.506247774879993,0.9086632463161617,1.2094773322269636,0.11181105649179157,0.05526877279922913,-0.08631013834400166,0.21026911693853673,False,0.08994494982951859,0.575,0.05526877279922913,0.08994494982951859
2659,CTT-low_PANSS_Total,HC,region_163_z_score,[L] lSupParG (Vgm),1.3146955606332942,1.9576230574582514,1.0145375776256782,1.4013116365373248,0.300157983007616,0.0900956707275105,-0.07591713125473191,0.26168352949273865,False,0.20447332106361416,0.51,0.0900956707275105,0.20447332106361416
2660,CTT-low_PANSS_Total,HC,region_164_z_score,[L] lSupTemG (Vgm),1.8962699435505668,2.678167405340941,0.8841361936959049,1.34503843931523,1.0121337498546619,0.13958290315919886,-0.03881891389634524,0.31832885952233464,False,0.659123481261363,0.50875,0.13958290315919886,0.659123481261363
2661,CTT-low_PANSS_Total,HC,region_165_z_score,[L] rAngG (Vgm),1.0315123793158192,1.4996213287529576,0.9052241904176686,1.2814898131267478,0.12628818889815063,-0.013421432996076812,-0.17668112051758553,0.15961181086103654,False,0.09673644401089301,0.86375,0.013421432996076812,0.09673644401089301
2662,CTT-low_PANSS_Total,HC,region_166_z_score,[L] rCau (Vgm),0.7433790016023956,1.221000686992649,1.0549808907380667,1.5931066895574046,-0.3116018891356711,-0.16670108059742583,-0.3081423360176199,-0.013559088719113497,True,-0.19985856213099668,0.475,0.16670108059742583,0.19985856213099668
